0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100
0.362066,0.320141,0.315272,0.252082,0.257641,0.314235,0.224491,0.330072,0.335128,0.350403,0.124326,0.291583,0.247459,0.256123,0.257713,0.412176,0.386071,0.392523,0.305154,0.299203,0.366398,0.275788,0.405704,0.387829,0.40545,0.150174,0.330134,0.284318,0.297424,0.299389,0.285969,0.230609,0.212717,0.202917,0.317217,0.273458,0.181051,0.235434,0.306186,0.321297,0.255527,0.343778,0.329747,0.267829,0.317555,0.481013,0.445609,0.465509,0.388881,0.524691,0.500669,0.362831,0.512342,0.505027,0.564975,0.651684,0.554633,0.552371,0.46583,0.533754,0.365625,0.340868,0.400307,0.311437,0.213207,0.332735,0.224167,0.418296,0.286125,0.305479,0.093744,0.292219,0.1816,0.281885,0.211955,0.422945,0.402784,0.476661,0.368766,0.253218,0.398602,0.272494,0.505052,0.332259,0.354766,0.114464,0.346036,0.220753,0.330691,0.252647,0.301788,0.236819,0.235051,0.244197,0.296831,0.282715,0.19639,0.256449,0.287612,0.29825,0.185537,0.323361,0.266128,0.297988,0.283792,0.507312,0.451869,0.503913,0.460662,0.526986,0.550055,0.388964,0.555541,0.490493,0.537344,0.43429,0.528896,0.481671,0.519458,0.498858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.455789,0.507203,0.500043,0.426367,0.213692,0.393165,0.368869,0.538285,0.319606,0.284977,0.058496,0.200206,0.161703,0.307887,0.199843,0.558503,0.593232,0.628245,0.525146,0.282809,0.498816,0.438635,0.658983,0.399356,0.367924,0.078133,0.258848,0.215522,0.389135,0.263379,0.423945,0.420644,0.372737,0.420156,0.265126,0.41524,0.347628,0.437502,0.336553,0.29866,0.08277,0.254057,0.21003,0.351266,0.248184,0.686513,0.660754,0.617477,0.689038,0.560691,0.680358,0.56698,0.677608,0.587064,0.577265,0.254785,0.592061,0.513162,0.630258,0.536111,0.412677,0.469331,0.510664,0.462544,0.179444,0.413448,0.315011,0.517053,0.29101,0.262063,0.061287,0.261314,0.124305,0.313238,0.173376,0.510351,0.545516,0.613733,0.557256,0.241845,0.520506,0.376366,0.622919,0.373452,0.340019,0.083387,0.347584,0.17316,0.403013,0.236111,0.392882,0.379888,0.373534,0.423052,0.229809,0.409226,0.313441,0.39553,0.316834,0.279356,0.0899,0.310133,0.169952,0.34806,0.221082,0.622004,0.615526,0.613412,0.659267,0.452207,0.643942,0.508787,0.640491,0.515233,0.506805,0.220159,0.547728,0.368094,0.582227,0.434945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.375093,0.543061,0.529654,0.440204,0.162778,0.336526,0.376922,0.531299,0.263682,0.211405,0.037153,0.14164,0.106442,0.273326,0.144802,0.441484,0.623389,0.599913,0.519084,0.200443,0.396454,0.439906,0.623784,0.31428,0.256197,0.044323,0.170125,0.132281,0.323477,0.179696,0.370121,0.450153,0.404629,0.43395,0.203484,0.369046,0.363863,0.445667,0.290624,0.239263,0.054193,0.183945,0.145952,0.311107,0.18643,0.611949,0.666205,0.617586,0.665702,0.448843,0.639667,0.571232,0.687102,0.526069,0.482485,0.147554,0.442416,0.364289,0.57413,0.415712,0.365175,0.522676,0.570564,0.460701,0.137342,0.36706,0.322764,0.507923,0.262299,0.213465,0.042406,0.204244,0.087177,0.269152,0.129998,0.413114,0.597848,0.642858,0.531316,0.154858,0.413163,0.373141,0.574823,0.297547,0.244185,0.047967,0.23036,0.099864,0.303608,0.148863,0.35352,0.398084,0.398101,0.426111,0.179605,0.379521,0.320817,0.391659,0.288217,0.235433,0.064654,0.250047,0.124011,0.303877,0.169886,0.584573,0.628254,0.63788,0.680572,0.37838,0.61235,0.542968,0.624813,0.491518,0.444462,0.159812,0.485192,0.306815,0.534834,0.354165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.397739,0.465696,0.5422,0.340545,0.173911,0.322875,0.325651,0.52681,0.274009,0.252923,0.048318,0.169605,0.137587,0.239402,0.162724,0.516743,0.574688,0.683089,0.429128,0.254079,0.432102,0.400904,0.654106,0.385965,0.360261,0.07513,0.247978,0.209979,0.324848,0.243897,0.384734,0.379754,0.357105,0.356012,0.256279,0.369689,0.314053,0.398988,0.318665,0.295362,0.09456,0.25955,0.219877,0.309181,0.244341,0.636896,0.640806,0.655088,0.637306,0.622917,0.655797,0.55058,0.694108,0.636888,0.623973,0.344723,0.645012,0.590234,0.627542,0.606465,0.34519,0.434002,0.529192,0.371248,0.136865,0.336207,0.265637,0.519476,0.236429,0.224384,0.045749,0.205529,0.097341,0.240234,0.133551,0.456487,0.531784,0.655803,0.467709,0.204003,0.438619,0.334938,0.641242,0.329606,0.324132,0.071975,0.298458,0.151414,0.331405,0.200176,0.361021,0.349968,0.356283,0.376456,0.222659,0.375987,0.282421,0.377094,0.293632,0.272341,0.092008,0.295323,0.1733,0.319043,0.214821,0.601506,0.583873,0.607063,0.610651,0.500725,0.627069,0.491529,0.631703,0.566689,0.55599,0.26196,0.586782,0.409673,0.581526,0.478234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.424726,0.422304,0.450906,0.300331,0.227033,0.325834,0.278729,0.418471,0.337045,0.322094,0.084839,0.240201,0.202107,0.259346,0.225386,0.534633,0.544399,0.659369,0.380433,0.329422,0.41775,0.344275,0.562298,0.461968,0.459243,0.151551,0.364792,0.307971,0.341285,0.333015,0.381601,0.343054,0.311041,0.306039,0.313118,0.347316,0.265255,0.331385,0.348687,0.336093,0.151235,0.324362,0.286303,0.322257,0.307947,0.68316,0.682631,0.695356,0.584685,0.613726,0.632546,0.528741,0.672101,0.628901,0.638855,0.40527,0.64179,0.581704,0.609987,0.610405,0.372276,0.424757,0.470621,0.359044,0.175707,0.340941,0.261413,0.446276,0.274062,0.274879,0.070777,0.249354,0.138355,0.270111,0.174808,0.470535,0.538225,0.604009,0.467836,0.249752,0.439888,0.338403,0.567893,0.359839,0.371637,0.111084,0.341052,0.214341,0.359389,0.250069,0.363573,0.328965,0.316943,0.34231,0.262447,0.346328,0.264069,0.32448,0.315853,0.304072,0.126591,0.324092,0.212764,0.330602,0.253217,0.625247,0.613961,0.631116,0.636437,0.554605,0.615904,0.520218,0.624383,0.568636,0.573726,0.322828,0.594148,0.459402,0.619551,0.523317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.464329,0.57972,0.525075,0.484851,0.211407,0.404724,0.401452,0.551825,0.340602,0.276998,0.055982,0.191188,0.148503,0.331665,0.197438,0.535535,0.658939,0.628306,0.597095,0.247986,0.472027,0.487757,0.638372,0.390504,0.315357,0.06409,0.220239,0.172465,0.399757,0.228182,0.425045,0.460172,0.39452,0.452592,0.252985,0.409257,0.368842,0.446362,0.350635,0.291057,0.078569,0.231679,0.190385,0.355477,0.238685,0.661571,0.686386,0.641668,0.711296,0.500264,0.619975,0.598091,0.676767,0.611887,0.53077,0.220528,0.456695,0.411073,0.596677,0.480617,0.437056,0.517895,0.5598,0.520211,0.183078,0.44149,0.351188,0.542538,0.321937,0.268633,0.059476,0.263517,0.121885,0.338122,0.178154,0.493092,0.577663,0.633248,0.603847,0.205829,0.502485,0.40634,0.610816,0.355512,0.303369,0.066506,0.298366,0.136519,0.387238,0.199674,0.397167,0.392076,0.383652,0.445663,0.227044,0.417037,0.331011,0.393143,0.338773,0.281662,0.085445,0.304795,0.161169,0.355993,0.217521,0.619692,0.603316,0.624539,0.679257,0.41588,0.623367,0.524032,0.620661,0.543555,0.478403,0.188667,0.507748,0.317413,0.562594,0.39642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.449478,0.507364,0.529613,0.393878,0.218218,0.37796,0.351131,0.538256,0.326869,0.292474,0.060226,0.205355,0.169333,0.294594,0.205002,0.556282,0.608954,0.675186,0.463255,0.296835,0.475929,0.411143,0.648954,0.421876,0.382618,0.088988,0.288038,0.242862,0.368853,0.280626,0.420938,0.399473,0.357454,0.388359,0.288547,0.405963,0.325724,0.412305,0.352289,0.319119,0.097615,0.282107,0.239129,0.35155,0.274747,0.657745,0.662314,0.6445,0.623555,0.565277,0.638367,0.546734,0.666132,0.598878,0.58427,0.257044,0.598037,0.51461,0.607425,0.547804,0.404102,0.480577,0.554473,0.431366,0.165512,0.382148,0.297483,0.538692,0.283029,0.261771,0.056289,0.24468,0.115552,0.289632,0.162843,0.486356,0.54952,0.652895,0.494388,0.21479,0.458783,0.345954,0.623063,0.34622,0.328718,0.076117,0.313327,0.15392,0.354639,0.212148,0.388588,0.361788,0.357898,0.402268,0.238971,0.387598,0.298839,0.374466,0.319356,0.28935,0.096886,0.31589,0.181283,0.342935,0.231752,0.619688,0.613447,0.617434,0.645676,0.547517,0.617334,0.504712,0.599523,0.57832,0.553856,0.27469,0.602338,0.469686,0.607869,0.524426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.262812,0.419327,0.371054,0.399743,0.109947,0.256091,0.357208,0.367633,0.182521,0.137937,0.022643,0.090978,0.067268,0.221001,0.095253,0.29371,0.468073,0.434106,0.452816,0.123027,0.296442,0.411914,0.418545,0.203429,0.156581,0.027802,0.103865,0.076366,0.250768,0.106243,0.263372,0.37572,0.331737,0.398641,0.126243,0.276865,0.348913,0.348596,0.192972,0.146897,0.027216,0.104576,0.079291,0.240615,0.110933,0.457707,0.606938,0.563118,0.624828,0.215273,0.465942,0.54167,0.58306,0.338178,0.260991,0.052411,0.18661,0.138693,0.395769,0.191769,0.237162,0.401813,0.383617,0.401526,0.088954,0.281952,0.312103,0.33358,0.179436,0.13015,0.025936,0.131009,0.055593,0.203052,0.08484,0.289786,0.489497,0.47699,0.481314,0.104516,0.349395,0.363474,0.417447,0.209476,0.160862,0.032409,0.157464,0.065681,0.240557,0.098335,0.241526,0.336427,0.322389,0.378807,0.104906,0.297193,0.306911,0.297809,0.191568,0.142035,0.033872,0.150551,0.0676,0.218363,0.100652,0.461804,0.583112,0.581684,0.608615,0.22915,0.530474,0.498782,0.548457,0.372841,0.294603,0.079782,0.324152,0.157063,0.40635,0.217294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.403208,0.533781,0.587982,0.381051,0.158407,0.313167,0.353073,0.53225,0.267388,0.234209,0.043534,0.148588,0.113614,0.248133,0.146773,0.493763,0.628944,0.682404,0.468617,0.197536,0.380285,0.427935,0.613701,0.331345,0.290493,0.055969,0.185508,0.145116,0.30447,0.185367,0.401345,0.470503,0.441836,0.414593,0.197747,0.351892,0.361267,0.451217,0.29676,0.254319,0.059241,0.187177,0.147853,0.294717,0.184233,0.687167,0.739374,0.695444,0.695298,0.505406,0.604459,0.594098,0.682556,0.580096,0.548947,0.212199,0.543794,0.46043,0.593212,0.474195,0.357159,0.496231,0.569899,0.409066,0.12688,0.333835,0.293406,0.512075,0.244781,0.218626,0.043646,0.194361,0.085067,0.245207,0.122856,0.429175,0.597151,0.663909,0.501183,0.155658,0.393345,0.366581,0.589364,0.28886,0.267357,0.055141,0.239737,0.107894,0.299798,0.153484,0.379236,0.424292,0.422666,0.433147,0.181964,0.375401,0.318953,0.408476,0.293796,0.253727,0.068276,0.258391,0.128701,0.31008,0.17527,0.639766,0.67086,0.663893,0.695721,0.449253,0.604799,0.539945,0.63883,0.543198,0.519697,0.206129,0.561,0.39358,0.577566,0.432654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.455534,0.389487,0.373655,0.299918,0.276831,0.352284,0.272881,0.392112,0.375585,0.363405,0.102793,0.289786,0.250032,0.292892,0.272432,0.557331,0.482943,0.492448,0.384282,0.368758,0.456731,0.349375,0.517853,0.479038,0.465073,0.147307,0.398686,0.343917,0.381209,0.35917,0.351189,0.299022,0.258666,0.282907,0.346539,0.330865,0.239091,0.290142,0.357129,0.348224,0.192315,0.352522,0.327633,0.330193,0.343043,0.647635,0.619019,0.634139,0.564698,0.636929,0.627536,0.491573,0.652372,0.637937,0.646379,0.531749,0.670285,0.640817,0.622553,0.633652,0.431013,0.448902,0.477322,0.401522,0.203442,0.363529,0.28184,0.457494,0.322137,0.305357,0.078616,0.292929,0.148621,0.317641,0.198383,0.525911,0.542939,0.608657,0.488808,0.271895,0.453401,0.349467,0.572021,0.402114,0.389253,0.114716,0.384003,0.203654,0.398542,0.259604,0.354131,0.29463,0.272069,0.318973,0.29807,0.327403,0.248249,0.284768,0.334597,0.316391,0.152195,0.349692,0.245829,0.343959,0.287084,0.621825,0.589034,0.561634,0.620784,0.588304,0.594667,0.481852,0.564458,0.58927,0.57895,0.383852,0.62023,0.50457,0.620951,0.558097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
