0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100
0.483749,0.433566,0.407273,0.341761,0.282755,0.398206,0.301156,0.433658,0.388896,0.368325,0.09643,0.292388,0.250959,0.316105,0.277734,0.573668,0.515601,0.502786,0.419656,0.404353,0.505883,0.36541,0.540615,0.488566,0.484159,0.157965,0.429836,0.364014,0.420094,0.391343,0.377365,0.316572,0.272815,0.311229,0.321612,0.363934,0.260846,0.325857,0.352483,0.335477,0.164534,0.32362,0.293086,0.333076,0.314023,0.649241,0.613401,0.535421,0.607717,0.65204,0.652107,0.512467,0.626083,0.622195,0.633343,0.561384,0.634449,0.635691,0.641701,0.641746,0.446809,0.463102,0.502384,0.42196,0.206585,0.406931,0.294333,0.507621,0.322472,0.309631,0.075652,0.297183,0.152256,0.326768,0.204999,0.540173,0.544059,0.608884,0.507071,0.299663,0.507299,0.358722,0.614098,0.411703,0.409108,0.11683,0.410578,0.232597,0.427177,0.290924,0.363194,0.31171,0.300871,0.350953,0.262656,0.356272,0.269215,0.324133,0.317286,0.2992,0.128386,0.32375,0.211373,0.334985,0.253552,0.622325,0.581562,0.578368,0.648784,0.570647,0.629034,0.531821,0.618992,0.567077,0.586582,0.497043,0.59516,0.527488,0.626836,0.546224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.482614,0.569597,0.552944,0.442789,0.207597,0.391871,0.390422,0.570319,0.335313,0.289272,0.05695,0.193751,0.151006,0.311763,0.194032,0.541358,0.627884,0.623838,0.517534,0.244029,0.450589,0.440052,0.643027,0.379756,0.330231,0.067211,0.227178,0.174609,0.370546,0.227358,0.43313,0.451764,0.403843,0.427433,0.26119,0.407054,0.358853,0.44969,0.34547,0.302353,0.082829,0.249057,0.204747,0.351539,0.246274,0.676652,0.692373,0.677655,0.686537,0.605626,0.66759,0.579284,0.699891,0.612986,0.590732,0.277241,0.626686,0.543335,0.661944,0.584082,0.423489,0.520463,0.570322,0.470572,0.164161,0.402577,0.324424,0.534081,0.298539,0.263033,0.056697,0.243281,0.111759,0.304045,0.162149,0.512902,0.594832,0.641387,0.550482,0.218497,0.478209,0.373685,0.608236,0.377583,0.327006,0.075646,0.320547,0.149856,0.382686,0.216802,0.386731,0.380453,0.371898,0.415162,0.227193,0.386285,0.309627,0.376294,0.321477,0.283404,0.089646,0.303828,0.168295,0.34083,0.219766,0.62605,0.628261,0.63528,0.672697,0.496841,0.625853,0.530488,0.616996,0.561541,0.542324,0.232904,0.588647,0.426424,0.604565,0.47857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.391172,0.443235,0.451556,0.317053,0.182818,0.286073,0.291318,0.406012,0.287466,0.266774,0.072009,0.192775,0.152945,0.240288,0.176861,0.510647,0.614775,0.637327,0.530829,0.254606,0.389186,0.463119,0.569026,0.387908,0.365948,0.124732,0.284834,0.225217,0.353307,0.240253,0.278572,0.307483,0.269267,0.299237,0.181818,0.246275,0.252236,0.279286,0.230692,0.212916,0.152991,0.173656,0.16458,0.230232,0.178653,0.645769,0.684713,0.627203,0.694016,0.505525,0.533364,0.588682,0.5982,0.588327,0.557314,0.491393,0.493483,0.492225,0.568039,0.499625,0.360903,0.459623,0.456491,0.384583,0.144066,0.311608,0.27923,0.407176,0.258571,0.241868,0.060554,0.217364,0.103676,0.257058,0.14093,0.45234,0.598436,0.586214,0.548857,0.210578,0.402671,0.407076,0.501996,0.334503,0.325306,0.099157,0.306029,0.163516,0.3507,0.201776,0.262948,0.279246,0.254934,0.302554,0.198328,0.25032,0.234381,0.239123,0.232731,0.220921,0.184172,0.216286,0.190683,0.245275,0.200382,0.608033,0.643112,0.565719,0.693048,0.518914,0.522629,0.540287,0.518164,0.556022,0.539808,0.582997,0.52337,0.559405,0.571029,0.534635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.406586,0.48909,0.475095,0.40433,0.178773,0.328098,0.353545,0.451077,0.276535,0.254796,0.062605,0.182602,0.136978,0.278497,0.167649,0.527983,0.622723,0.624342,0.517036,0.273723,0.416729,0.45824,0.535584,0.376219,0.37142,0.122107,0.315253,0.235549,0.384262,0.253389,0.348397,0.392766,0.349011,0.363318,0.221758,0.309312,0.310308,0.353002,0.272922,0.250092,0.125936,0.229127,0.193303,0.289461,0.211441,0.660404,0.701872,0.675583,0.633364,0.508868,0.521597,0.564348,0.60386,0.526807,0.528494,0.412878,0.558928,0.500213,0.55432,0.482048,0.392239,0.492479,0.474738,0.446486,0.158973,0.357451,0.322341,0.418937,0.280206,0.255183,0.064899,0.23629,0.115386,0.288701,0.156344,0.511761,0.613988,0.592234,0.573978,0.237186,0.447543,0.436904,0.507749,0.369296,0.363018,0.10637,0.347972,0.189196,0.386655,0.23134,0.332775,0.345498,0.312513,0.363417,0.223602,0.315064,0.284402,0.294154,0.283225,0.257416,0.124648,0.275364,0.181283,0.300017,0.21763,0.637195,0.651177,0.598689,0.679787,0.54227,0.575278,0.545649,0.560457,0.556321,0.554676,0.401789,0.595353,0.480464,0.600915,0.52431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.421732,0.526719,0.530038,0.463242,0.186774,0.371063,0.397185,0.570757,0.292884,0.246905,0.044963,0.163958,0.129805,0.298538,0.171479,0.48121,0.610589,0.615506,0.534063,0.229728,0.441028,0.4582,0.646146,0.346205,0.295472,0.057483,0.19978,0.164426,0.354263,0.214914,0.405434,0.437966,0.390978,0.454323,0.234026,0.408778,0.37847,0.45461,0.317841,0.264884,0.064503,0.210413,0.171845,0.345242,0.21749,0.645915,0.67853,0.617305,0.68422,0.441612,0.639502,0.574579,0.690268,0.524257,0.461397,0.130854,0.395379,0.338431,0.576857,0.410287,0.344003,0.487641,0.560733,0.477913,0.1308,0.365108,0.325239,0.5162,0.241062,0.20372,0.040708,0.194649,0.085457,0.265367,0.125641,0.414666,0.574845,0.65742,0.561685,0.167661,0.447412,0.379694,0.599694,0.298681,0.252481,0.053821,0.242009,0.112751,0.32618,0.163621,0.358099,0.384353,0.379571,0.449952,0.188701,0.401755,0.337151,0.387725,0.29024,0.238363,0.068735,0.259691,0.131,0.324022,0.182901,0.589698,0.622051,0.603519,0.677861,0.350844,0.613655,0.52698,0.600172,0.494774,0.430686,0.137821,0.461944,0.267983,0.535592,0.343417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.446104,0.464203,0.476672,0.404024,0.205988,0.384567,0.359589,0.517971,0.310117,0.291045,0.06148,0.204262,0.162503,0.294779,0.193724,0.554412,0.573377,0.618596,0.492949,0.269969,0.482127,0.432172,0.639661,0.394154,0.37381,0.08467,0.274179,0.222082,0.371792,0.256662,0.388895,0.365089,0.325776,0.381288,0.274323,0.391417,0.3256,0.380697,0.32159,0.300028,0.104731,0.279019,0.23212,0.343022,0.260718,0.667136,0.671604,0.656278,0.659038,0.549906,0.666701,0.584503,0.698202,0.589579,0.564119,0.267802,0.605226,0.517484,0.623404,0.529557,0.401769,0.440019,0.487519,0.442021,0.168546,0.398112,0.311335,0.504126,0.277944,0.267458,0.06055,0.25307,0.122143,0.298509,0.164617,0.483857,0.535668,0.612773,0.516489,0.217939,0.472474,0.371937,0.597703,0.338532,0.331906,0.08129,0.321836,0.163038,0.362014,0.213582,0.372012,0.340788,0.332255,0.388871,0.235134,0.381731,0.299476,0.352787,0.304194,0.283515,0.102567,0.312329,0.183512,0.336052,0.226049,0.62493,0.641951,0.653877,0.666571,0.460196,0.628271,0.523135,0.631008,0.535533,0.515659,0.242657,0.552658,0.378057,0.582929,0.44808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.540036,0.420572,0.36217,0.336998,0.321168,0.403783,0.291942,0.397825,0.42371,0.405493,0.120419,0.335184,0.280139,0.344738,0.312076,0.623661,0.498716,0.425887,0.41007,0.370696,0.479639,0.345566,0.470559,0.477225,0.462002,0.141331,0.386391,0.321819,0.414799,0.356572,0.436763,0.332013,0.270664,0.32053,0.37612,0.388468,0.25905,0.329172,0.400151,0.379465,0.174122,0.380743,0.340778,0.373536,0.364427,0.697336,0.597392,0.576195,0.582604,0.688758,0.610389,0.466675,0.629154,0.649676,0.648839,0.467222,0.702577,0.700839,0.643603,0.673096,0.492124,0.428157,0.420369,0.391588,0.249388,0.401592,0.269455,0.432847,0.363229,0.360104,0.101755,0.360417,0.187543,0.362889,0.245212,0.575869,0.511662,0.501704,0.46281,0.30868,0.475468,0.3219,0.508423,0.428205,0.420988,0.129612,0.435429,0.234674,0.434397,0.300646,0.405246,0.301691,0.277619,0.329658,0.328101,0.358176,0.24567,0.304763,0.360201,0.344811,0.159569,0.402791,0.26762,0.378728,0.315736,0.643756,0.538384,0.506368,0.588631,0.593867,0.590819,0.455941,0.528471,0.5849,0.584383,0.364791,0.653921,0.539364,0.63135,0.576635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.511061,0.488689,0.464654,0.349506,0.248508,0.378607,0.319508,0.458282,0.370021,0.348235,0.088632,0.260314,0.212025,0.302534,0.242374,0.592757,0.574742,0.567973,0.422967,0.306362,0.442837,0.392054,0.559866,0.439904,0.417297,0.122882,0.339338,0.279172,0.363115,0.301648,0.458267,0.400812,0.340125,0.363872,0.321837,0.401071,0.300151,0.383064,0.388102,0.356736,0.132543,0.328612,0.280931,0.359143,0.312326,0.707972,0.696172,0.631621,0.636176,0.630894,0.629946,0.534879,0.660576,0.641505,0.641333,0.43384,0.667945,0.616297,0.633071,0.619959,0.446892,0.493158,0.507583,0.427264,0.191,0.393518,0.2985,0.493124,0.309728,0.299854,0.074043,0.282562,0.141364,0.316682,0.189193,0.531896,0.580703,0.621709,0.511793,0.263279,0.47497,0.363816,0.582925,0.376828,0.377879,0.10875,0.374744,0.205905,0.398483,0.256579,0.416095,0.36562,0.343235,0.397747,0.264572,0.386395,0.290611,0.354062,0.344199,0.313349,0.117092,0.348605,0.203652,0.364929,0.256215,0.648309,0.628887,0.625086,0.66962,0.539593,0.616506,0.51669,0.593358,0.579972,0.562123,0.324417,0.609549,0.44988,0.6225,0.511482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.490348,0.546483,0.510875,0.431295,0.212174,0.377325,0.373688,0.524664,0.328652,0.298454,0.064235,0.20153,0.15879,0.311345,0.202026,0.583874,0.615391,0.587783,0.544288,0.26833,0.456117,0.459001,0.609433,0.398917,0.369113,0.087803,0.265359,0.212495,0.386212,0.256796,0.439008,0.428856,0.360842,0.432934,0.276094,0.402076,0.351126,0.40982,0.352188,0.31364,0.100558,0.269348,0.224177,0.36053,0.264102,0.716306,0.698697,0.597671,0.727892,0.618452,0.650778,0.605558,0.639366,0.602327,0.611069,0.366113,0.656969,0.591735,0.668277,0.584941,0.423975,0.50557,0.527936,0.471136,0.163587,0.386242,0.318375,0.490962,0.289217,0.267519,0.059113,0.247347,0.111119,0.305925,0.160738,0.512568,0.569043,0.595085,0.591849,0.222838,0.468337,0.395411,0.560129,0.349727,0.339575,0.083182,0.328717,0.160776,0.3904,0.217925,0.40281,0.383025,0.355305,0.431539,0.24608,0.394559,0.319534,0.359279,0.332247,0.297656,0.103295,0.32785,0.18371,0.362196,0.236243,0.658544,0.636922,0.579127,0.700564,0.54519,0.630528,0.55157,0.574178,0.56125,0.559687,0.298888,0.644706,0.464057,0.64351,0.510489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.497895,0.4853,0.458877,0.370264,0.260556,0.372252,0.321116,0.464392,0.377439,0.339292,0.086538,0.256213,0.210992,0.315104,0.250288,0.634013,0.627589,0.655395,0.477814,0.35308,0.463948,0.40538,0.595837,0.486894,0.439304,0.118399,0.344449,0.285771,0.411286,0.341968,0.435061,0.384242,0.320688,0.357073,0.326242,0.380838,0.291217,0.365529,0.38336,0.346802,0.128437,0.32028,0.278547,0.356327,0.312482,0.713376,0.694973,0.629535,0.642048,0.627536,0.632198,0.534147,0.635829,0.657181,0.621447,0.30841,0.658334,0.573088,0.654596,0.60077,0.462812,0.510759,0.52357,0.456193,0.194693,0.389083,0.306421,0.48568,0.336276,0.298713,0.073727,0.288318,0.134086,0.332839,0.190816,0.571234,0.628453,0.65986,0.557804,0.255467,0.458357,0.380444,0.576253,0.425423,0.375446,0.103039,0.378343,0.175714,0.418487,0.248496,0.400037,0.365275,0.342805,0.389002,0.258519,0.36376,0.287152,0.345926,0.343528,0.303772,0.112909,0.336644,0.194197,0.353526,0.247928,0.664351,0.644157,0.619515,0.660068,0.513807,0.587367,0.513472,0.57487,0.59318,0.55485,0.272476,0.625923,0.434316,0.612969,0.496331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
