0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100
0.044001,0.071169,0.073511,0.083123,0.018487,0.040553,0.082082,0.061799,0.0297,0.020281,0.003512,0.014948,0.010808,0.042629,0.015415,0.058622,0.094632,0.103412,0.10564,0.023818,0.052099,0.105815,0.082543,0.039306,0.027425,0.004576,0.018815,0.014068,0.054021,0.020937,0.04472,0.069026,0.066764,0.084116,0.020303,0.044428,0.085496,0.061749,0.030452,0.02165,0.00414,0.016593,0.012215,0.045338,0.016875,0.194283,0.317772,0.308487,0.268495,0.072752,0.16416,0.256534,0.285352,0.11847,0.093926,0.014339,0.063674,0.046105,0.144039,0.06201,0.021631,0.040981,0.041639,0.044178,0.007951,0.028096,0.045085,0.038826,0.017466,0.011746,0.002431,0.01202,0.004767,0.019444,0.007156,0.030009,0.059485,0.064919,0.059219,0.010504,0.039774,0.058215,0.063696,0.023561,0.016853,0.003351,0.015633,0.006406,0.024782,0.009622,0.028872,0.054369,0.056386,0.057321,0.011054,0.039238,0.058409,0.053226,0.022767,0.016532,0.00347,0.016416,0.00665,0.026817,0.009913,0.142783,0.245024,0.273308,0.266708,0.052257,0.197751,0.251723,0.260538,0.099176,0.085673,0.017886,0.079942,0.029041,0.131593,0.044399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.419976,0.479177,0.448726,0.487633,0.193744,0.381672,0.424242,0.492472,0.296919,0.255785,0.053525,0.17065,0.138972,0.317018,0.183921,0.524637,0.557043,0.531065,0.593228,0.232274,0.457395,0.541671,0.588411,0.353084,0.317634,0.067846,0.212587,0.172228,0.382314,0.220633,0.395474,0.409552,0.359189,0.467686,0.228968,0.397309,0.397699,0.417803,0.30946,0.26427,0.068335,0.206503,0.170133,0.346069,0.216351,0.670452,0.67695,0.598533,0.709213,0.540022,0.643699,0.634809,0.663707,0.574655,0.517567,0.209099,0.546671,0.458428,0.628196,0.508729,0.387053,0.458457,0.477595,0.513779,0.161506,0.410891,0.364261,0.469408,0.276011,0.249641,0.057064,0.231012,0.111124,0.310943,0.16238,0.449435,0.53363,0.568684,0.594801,0.17777,0.48106,0.436331,0.559126,0.309218,0.290831,0.064786,0.258303,0.122431,0.352875,0.179406,0.367304,0.361213,0.350703,0.454226,0.202798,0.402609,0.349282,0.363059,0.296972,0.258367,0.078541,0.272968,0.144521,0.336101,0.198744,0.62946,0.619655,0.636009,0.693703,0.505476,0.633709,0.550672,0.617777,0.552062,0.521212,0.255172,0.594305,0.40959,0.609892,0.462372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.425739,0.378949,0.348208,0.272782,0.243362,0.314884,0.250354,0.352564,0.336043,0.336304,0.105228,0.273183,0.225159,0.261604,0.240069,0.50868,0.471849,0.469654,0.326439,0.323889,0.382442,0.310298,0.450842,0.431539,0.4417,0.165103,0.376801,0.313295,0.319232,0.325614,0.363526,0.286918,0.241361,0.27564,0.321557,0.324189,0.22913,0.2711,0.345164,0.348757,0.190085,0.343986,0.307266,0.313933,0.31735,0.641733,0.592255,0.586642,0.615548,0.574347,0.599826,0.538664,0.592723,0.576873,0.594459,0.475075,0.609696,0.557211,0.599821,0.549285,0.397489,0.390067,0.378657,0.351712,0.193763,0.321373,0.247288,0.374139,0.289065,0.292879,0.085854,0.276536,0.150923,0.290302,0.191121,0.502794,0.480285,0.472345,0.441969,0.305627,0.405424,0.318656,0.466556,0.39942,0.415502,0.145094,0.405681,0.25182,0.392368,0.298426,0.372305,0.29626,0.261602,0.320844,0.290031,0.319224,0.242969,0.271182,0.332659,0.330611,0.1561,0.352941,0.239247,0.34262,0.279217,0.626832,0.621859,0.551894,0.643788,0.517105,0.570023,0.50928,0.528713,0.550287,0.55865,0.314197,0.582431,0.444887,0.589834,0.477298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.186001,0.31983,0.308989,0.33523,0.082081,0.190046,0.313936,0.288433,0.134659,0.102234,0.016879,0.065545,0.049392,0.176596,0.070136,0.25032,0.407636,0.397008,0.449496,0.113156,0.269927,0.410557,0.391256,0.181747,0.14262,0.025771,0.09358,0.068476,0.243859,0.096975,0.208864,0.310645,0.283111,0.357558,0.106482,0.237206,0.334294,0.291721,0.161197,0.122571,0.024836,0.088341,0.066317,0.217006,0.092553,0.505943,0.645829,0.67912,0.633724,0.221381,0.458374,0.598521,0.645511,0.356005,0.30162,0.057135,0.195615,0.156555,0.399198,0.202257,0.197316,0.365993,0.376362,0.33886,0.068947,0.22613,0.27556,0.317876,0.139121,0.113819,0.021895,0.102811,0.043484,0.161943,0.064847,0.305785,0.504658,0.504809,0.515853,0.11169,0.352485,0.40033,0.444407,0.219103,0.178726,0.037653,0.167859,0.070416,0.262151,0.104706,0.247866,0.353763,0.337754,0.382873,0.105796,0.296175,0.323993,0.30679,0.195068,0.150631,0.037164,0.151572,0.069076,0.224082,0.100487,0.502575,0.646149,0.668374,0.652802,0.223029,0.528176,0.560875,0.620478,0.382965,0.323706,0.080148,0.323695,0.159867,0.415053,0.217502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.36655,0.235739,0.190728,0.200434,0.383866,0.302898,0.171338,0.217553,0.390984,0.401197,0.227129,0.436438,0.394941,0.308038,0.380199,0.516242,0.371422,0.315937,0.286093,0.487243,0.378598,0.252017,0.334243,0.503644,0.50673,0.321873,0.558194,0.514424,0.390983,0.481039,0.286227,0.180898,0.143497,0.166902,0.404928,0.269454,0.140611,0.173758,0.344706,0.361085,0.304382,0.443712,0.431064,0.301552,0.400277,0.65226,0.557236,0.489758,0.508838,0.652035,0.548673,0.425409,0.561951,0.609753,0.627792,0.588132,0.686031,0.676707,0.57641,0.643642,0.435721,0.286982,0.261051,0.288632,0.340693,0.345774,0.212908,0.294501,0.378337,0.383751,0.172263,0.438311,0.282597,0.380936,0.326341,0.531804,0.380671,0.350528,0.377246,0.407592,0.42685,0.279038,0.389725,0.459193,0.464823,0.222681,0.529551,0.344828,0.461806,0.390361,0.334862,0.203539,0.181123,0.21743,0.360967,0.278004,0.173271,0.213231,0.331397,0.336425,0.220123,0.410599,0.318915,0.341948,0.342689,0.596553,0.456585,0.421438,0.515671,0.581529,0.538205,0.372229,0.451521,0.541143,0.554747,0.397768,0.628441,0.529409,0.594436,0.562306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49841,0.476016,0.433313,0.373217,0.276794,0.394896,0.326122,0.452083,0.399706,0.36018,0.097547,0.276442,0.231663,0.329107,0.270615,0.619612,0.636308,0.594621,0.494212,0.411067,0.506639,0.430187,0.615935,0.556151,0.512047,0.16903,0.422071,0.367647,0.441684,0.407837,0.41346,0.35598,0.300671,0.337152,0.340583,0.379468,0.280741,0.340365,0.386316,0.361581,0.151795,0.342567,0.303052,0.356807,0.334703,0.697617,0.686092,0.658284,0.645064,0.632007,0.652407,0.537643,0.685502,0.675848,0.652794,0.38012,0.63356,0.58243,0.647069,0.634712,0.469546,0.452599,0.460626,0.434143,0.237562,0.420541,0.2986,0.471641,0.365054,0.335763,0.089263,0.333649,0.174196,0.363877,0.232309,0.56707,0.558401,0.611476,0.527994,0.330948,0.513289,0.372979,0.609919,0.473196,0.445968,0.134248,0.432807,0.253483,0.460151,0.325068,0.393379,0.317572,0.296805,0.343964,0.302472,0.364572,0.263389,0.317692,0.361583,0.336249,0.139272,0.369851,0.243125,0.367292,0.290803,0.64373,0.586236,0.613399,0.616828,0.564155,0.631872,0.488061,0.602213,0.603272,0.58172,0.324792,0.618565,0.478944,0.629164,0.534143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.425595,0.547872,0.529278,0.437962,0.177157,0.344402,0.38356,0.530197,0.282849,0.249747,0.047955,0.161426,0.125124,0.284748,0.164831,0.532451,0.638501,0.623672,0.532911,0.232009,0.428907,0.475966,0.613099,0.35447,0.322802,0.065616,0.214826,0.171046,0.359912,0.216538,0.403095,0.438181,0.383466,0.439682,0.229644,0.37956,0.365627,0.424869,0.313894,0.269129,0.070031,0.212301,0.172187,0.333381,0.21449,0.704155,0.714758,0.667457,0.730379,0.519094,0.636619,0.607037,0.700785,0.596382,0.560678,0.213029,0.529261,0.447633,0.63444,0.483159,0.35788,0.518542,0.557941,0.471352,0.12891,0.348645,0.328249,0.476314,0.24532,0.215842,0.044185,0.193124,0.084063,0.26414,0.12541,0.452452,0.606015,0.639942,0.578336,0.166319,0.427234,0.397337,0.569304,0.308245,0.278383,0.060089,0.250074,0.109272,0.333961,0.164154,0.370763,0.402457,0.38464,0.445523,0.190969,0.380733,0.333677,0.372281,0.297564,0.249578,0.073473,0.265056,0.13269,0.323679,0.184213,0.645918,0.669987,0.65482,0.708227,0.431276,0.604041,0.557545,0.629459,0.535021,0.493673,0.186985,0.554032,0.329171,0.592933,0.405699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.441927,0.485325,0.52073,0.335069,0.194711,0.329354,0.314445,0.482734,0.313234,0.285597,0.062028,0.195058,0.158747,0.256601,0.188247,0.571307,0.615832,0.648492,0.440783,0.260079,0.425437,0.399435,0.609424,0.405196,0.379574,0.087784,0.26405,0.215251,0.339909,0.253104,0.36972,0.381821,0.360466,0.334305,0.258995,0.332103,0.291987,0.371786,0.314494,0.287304,0.123699,0.258287,0.229655,0.296542,0.250953,0.681546,0.688771,0.675598,0.664554,0.645006,0.630995,0.578138,0.673187,0.612707,0.606945,0.614618,0.667695,0.644548,0.640128,0.61241,0.429621,0.469344,0.506521,0.417102,0.183846,0.387841,0.291354,0.493149,0.311767,0.28661,0.067864,0.271792,0.131532,0.31028,0.180975,0.547048,0.582611,0.623354,0.554111,0.249415,0.506169,0.377544,0.621348,0.404349,0.380639,0.094513,0.361986,0.17837,0.416026,0.246433,0.361546,0.347645,0.336034,0.349898,0.242591,0.344516,0.270335,0.336396,0.316765,0.281802,0.113652,0.307281,0.190786,0.321335,0.233358,0.640921,0.655078,0.622968,0.652932,0.571938,0.619497,0.514875,0.615466,0.592546,0.579254,0.447554,0.610465,0.523005,0.63377,0.550597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.325669,0.276827,0.276367,0.184746,0.195269,0.218778,0.178987,0.248031,0.278947,0.291186,0.107072,0.228515,0.188982,0.1921,0.198479,0.360709,0.314716,0.334482,0.206962,0.225271,0.24664,0.20414,0.295124,0.319484,0.337839,0.133312,0.269737,0.220801,0.217546,0.229135,0.239606,0.176339,0.165206,0.147648,0.300982,0.198998,0.133852,0.158311,0.272673,0.295379,0.258635,0.328087,0.317305,0.234567,0.304388,0.508967,0.559957,0.631426,0.381972,0.468938,0.372227,0.362655,0.508508,0.475758,0.515952,0.498888,0.505104,0.49752,0.395206,0.476777,0.382627,0.304546,0.291175,0.272307,0.237688,0.288684,0.195877,0.299437,0.31306,0.332705,0.114531,0.31878,0.198131,0.292111,0.231128,0.45533,0.379006,0.366839,0.318078,0.308087,0.338012,0.235864,0.376272,0.384972,0.408493,0.155976,0.39822,0.253816,0.356366,0.296048,0.309606,0.217941,0.186159,0.220769,0.311904,0.244085,0.170982,0.192711,0.302342,0.320086,0.201774,0.339984,0.273035,0.304655,0.296905,0.602739,0.640329,0.57566,0.580619,0.513101,0.502447,0.426153,0.515206,0.53495,0.543417,0.381246,0.531205,0.444488,0.550344,0.492833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.422921,0.518915,0.594839,0.37449,0.178962,0.340354,0.357875,0.556988,0.295927,0.255325,0.047743,0.164043,0.133923,0.258659,0.168084,0.518231,0.591798,0.690509,0.435905,0.24235,0.426821,0.40871,0.640654,0.381397,0.332511,0.068549,0.230087,0.193811,0.320237,0.232641,0.409227,0.43041,0.406445,0.393793,0.25284,0.390676,0.345467,0.442724,0.33136,0.289863,0.079405,0.240324,0.202118,0.325785,0.239054,0.662898,0.67398,0.666545,0.649381,0.551479,0.649332,0.577355,0.696383,0.605996,0.568379,0.229092,0.554799,0.488717,0.596033,0.520581,0.373866,0.509574,0.583409,0.446078,0.13902,0.371276,0.311063,0.537793,0.260941,0.22641,0.045758,0.205401,0.093009,0.266386,0.135848,0.458718,0.579702,0.65718,0.521843,0.187558,0.459432,0.364425,0.625301,0.326913,0.287366,0.063048,0.270614,0.126666,0.33715,0.183557,0.373723,0.380301,0.380976,0.417837,0.214955,0.395585,0.316385,0.39217,0.310451,0.264154,0.081241,0.28804,0.154902,0.330855,0.20631,0.612436,0.619833,0.637983,0.670543,0.454933,0.631021,0.535475,0.638295,0.548891,0.500997,0.197335,0.568825,0.349636,0.589886,0.428819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
