0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13
-0.125936,-0.063669,-0.079663,-0.12855,-0.107012,-0.10289,-0.133772,0.032829,-0.183012,-0.01751,-0.140179,-0.040231,-0.104863,-0.036853,-0.110846,-0.027158,-0.188284,-0.100904,-0.082396,0.007319,-0.003753,-0.011311,-0.141191,-0.08883,-0.050646,0.092008,0.122358,0.067106,-0.02826,0.093327,0.130736,0.042603,-0.087157,-0.031592,-0.067665,-0.029397,-0.064968,-0.087591,-0.008121,-0.093694,-0.043996,-0.00683,-0.058831,0.085929,-0.003044,0.002281,0.023849,0.127117,0.159,0.177142,0.11898,0.061938,0.02656,-0.060739,-0.017436,-0.14385,0.035049,-0.038351,0.022869,0.162031,0.02648,0.031443,0.024101,0.055793,-0.077518,-0.057456,-0.008161,0.021848,-0.012077,-0.046277,-0.055752,0.03066,-0.085569,-0.059997,-0.109763,0.017296,0.061455,0.225679,0.323194,-0.001794,0.05415,-0.038054,-0.027284,-0.054674,-0.006984,-0.003787,-0.009045,0.515906,-0.014222,-0.040923,-0.040901,-0.019907,-0.036836,-0.009671,-0.022471,-0.016096,-0.023929,-0.024437,-0.014632,0.042458,-0.025922,0.016714,-0.117496,1,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.044439,0.301334,0.040403,0.042321,-0.023951,-0.076725,-0.131895,-0.15328,-0.050981,-0.196007,-0.044975,-0.136843,0.215583,-0.015174,-0.061418,0.110201,-0.082206,0.038991,-0.014362,-0.082916,0.045936,0.059059,-0.089658,0.030158,-0.172005,0.006526,-0.003803,0.040539,-0.057832,0.038765,0.092415,-0.044099,-0.008906,-0.035546,0.055068,0.064683,0.105862,0.09515,0.095603,0.046896,0.048259,0.04416,0.097228,0.043686,0.072273,0.0663,0.076116,-0.035969,0.005343,-0.053851,-0.075538,-0.10816,-0.074947,0.104142,-0.031451,-0.035061,-0.045744,-0.084351,-0.070294,0.039421,0.018712,-0.058216,-0.066689,-0.06084,0.018848,-0.020619,-0.034349,-0.037746,-0.007985,-0.043496,-0.122149,-0.16838,0.046515,0.05896,0.059451,0.100201,0.228419,0.12321,0.184212,0.001293,-0.053784,-0.069258,-0.054408,-0.080901,-0.044183,-0.043689,0.210298,-0.057904,0.004915,0.333043,0.312959,-0.052982,0.197675,-0.049931,-0.052307,0.029013,-0.052369,-0.052405,-0.046373,-0.062235,-0.058109,-0.027289,-0.078723,1,1,0,0,1,1,0,0,0,0,0,1,1,0
-0.033559,-0.036372,-0.004487,-0.034263,-0.016439,-0.098856,-0.090226,-0.158761,-0.236897,-0.226714,-0.155727,-0.20445,-0.181708,-0.132663,-0.075508,-0.218276,-0.093499,-0.260234,0.038182,-0.043118,-0.041124,-0.145658,-0.072617,-0.095892,-0.011277,-0.033333,-0.072395,-0.118815,-0.077065,-0.046721,-0.055562,-0.059809,-0.08422,-0.063577,-0.009282,0.067085,0.131359,0.089713,0.093478,0.045918,0.03593,0.083525,0.090177,-0.0572,0.048238,0.039529,0.03424,-0.155584,0.072916,0.177586,0.220555,0.260233,0.172705,-0.165804,0.191271,0.103077,-0.067518,-0.097051,-0.022878,0.032485,-0.015459,-0.050477,-0.039594,-0.05809,0.033216,-0.139454,0.038975,0.071912,-0.005738,-0.05187,0.029075,0.0616,-0.070036,0.001714,0.094637,0.144898,0.182725,0.038475,0.101976,-0.00115,-0.022788,-0.038547,-0.023442,-0.037957,-0.004666,0.022846,-0.012563,-0.032564,-0.005392,-0.034249,-0.03479,-0.019569,-0.011587,-0.008571,-0.018265,0.034621,-0.005404,-0.02128,0.006968,-0.024731,-0.017629,0.020565,0.118959,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.016936,-0.017349,0.130976,-0.023205,-0.03116,-0.168192,-0.03448,-0.115518,-0.054568,-0.110109,-0.047039,-0.025956,-0.128925,-0.169749,-0.019752,-0.101158,0.038316,-0.03939,0.203793,0.074081,-0.068728,-0.151191,-0.145788,-0.166333,-0.170106,-0.107033,-0.025394,-0.082934,-0.129965,-0.092524,0.031122,-0.07999,-0.023732,-0.022563,-0.012274,-0.00549,0.099392,0.036399,0.105798,0.074852,-0.089713,0.026837,0.048664,-0.054335,0.059324,0.049343,0.058785,-0.11836,-0.072471,-0.134221,-0.034629,-0.009265,-0.042937,-0.030242,0.035739,0.034839,-0.007398,-0.029962,0.031343,0.180152,0.054845,0.103377,0.211868,0.109972,0.00454,-0.046031,0.004979,0.057696,0.142162,0.063963,0.096562,0.319954,-0.146751,-0.129939,-0.010723,-0.152691,-0.072583,0.006327,0.049721,-0.070599,-0.064835,-0.026476,-0.045229,0.071023,-0.083303,-0.048075,-0.083853,-0.047852,-0.071867,0.103767,-0.006129,-0.088925,-0.090036,0.037903,0.229926,0.101762,-0.085039,-0.084667,-0.035251,0.10156,-0.030989,0.289278,0.032596,1,1,0,0,0,0,0,1,1,0,0,0,0,0
0.096811,-0.041682,0.028294,-0.031508,0.064246,-0.03165,0.129139,0.014053,0.119349,0.106936,0.064034,0.064051,0.168652,0.037228,0.052313,0.033757,0.033227,0.063128,-0.146108,-0.005141,-0.003942,0.051239,0.089706,0.028287,-0.041169,-0.010513,0.065753,0.085485,0.051668,0.065596,0.022013,0.151892,-0.021172,0.090622,0.012144,0.38313,-0.042586,-0.325738,-0.131335,0.132623,0.015622,-0.15179,-0.010478,0.105246,-0.093581,0.087057,0.018514,-0.022399,-0.009231,-0.02088,-0.04148,-0.026576,-0.01773,-0.007157,-0.040772,-0.101113,-0.026637,-0.002091,0.028195,-0.196938,-0.086457,-0.060839,-0.036885,-0.078713,0.086044,0.034262,-0.00116,-0.036,0.176011,-0.024702,-0.046556,-0.032539,-0.041322,-0.009879,0.031177,0.023876,-0.028659,0.015995,0.007001,-0.074119,-0.078523,0.122423,-0.09047,0.129493,-0.089769,-0.091204,0.211884,0.134388,0.209464,-0.101604,-0.098547,-0.094291,-0.079447,-0.096385,-0.057853,0.119594,-0.068194,-0.071151,-0.066821,0.23333,0.11116,0.111507,-0.10862,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.008137,-0.073123,-0.057004,-0.084237,-0.03334,0.105853,0.033839,-0.109975,-0.051988,-0.09716,-0.028241,-0.144948,-0.01667,-0.067007,0.019035,-0.105198,0.059596,-0.077451,-0.039356,-0.037761,-0.086644,-0.103367,-0.076472,-0.010184,-0.049005,0.039237,0.057508,-0.027641,-0.055326,0.071273,0.050809,-0.057106,0.13517,0.137984,0.185721,0.147765,0.161315,0.130485,0.144708,0.088814,0.104767,0.121907,0.167739,-0.112885,0.097392,0.109881,0.151938,0.000653,0.14828,0.103609,0.096381,0.035421,-0.029263,0.009535,0.019298,-0.126723,0.006219,0.029205,-0.14131,-0.053098,-0.123574,-0.09199,-0.040839,-0.130789,0.031086,-0.032345,-0.087369,-0.108504,-0.069957,-0.124031,0.028177,-0.12916,-0.027355,-0.083982,-0.039449,-0.051985,0.028767,-0.07196,-0.021666,-0.100238,-0.044536,0.136433,-0.104169,0.121514,0.222912,0.254984,0.142219,0.0729,0.180966,-0.139885,-0.134968,-0.117898,-0.115501,-0.126723,-0.113167,0.065793,-0.08122,-0.081291,0.090285,0.100885,0.045298,-0.026266,-0.081904,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.092579,0.059735,-0.021277,-0.04273,-0.175791,-0.055932,-0.16049,-0.100775,-0.092027,-0.139156,-0.12679,-0.047745,-0.035403,-0.054212,-0.063591,-0.045847,-0.166476,-0.016486,0.053566,-0.022365,0.119503,-0.137951,-0.119766,-0.188257,-0.141879,-0.042371,-0.023253,-0.053123,-0.03151,0.021669,0.048719,0.060139,0.0433,-0.021165,0.11313,0.099413,0.038087,-0.026253,-0.07502,-0.04427,-0.008632,-0.025021,0.046055,0.051556,0.056591,0.058816,0.107866,0.041312,-0.113926,-0.058309,0.084957,0.065125,0.063001,-0.149751,0.231892,0.067696,0.026672,0.000922,0.047159,0.153559,0.049586,0.05663,0.142194,0.14484,0.014521,-0.02266,0.098985,0.074394,0.01219,0.005887,-0.050216,-0.220697,-0.140771,-0.237452,0.02047,0.011828,-0.013229,0.072889,0.057602,-0.089571,0.065668,0.122543,-0.041177,-0.124487,0.013849,0.216328,0.025536,-0.098483,0.130802,-0.126554,-0.122167,0.022853,0.078794,-0.008097,0.160538,-0.089665,-0.099857,-0.099172,0.004969,0.114705,0.273527,-0.096703,-0.070726,1,1,0,0,0,0,0,0,0,0,0,1,1,0
-0.009192,-0.058369,-0.04161,-0.019371,0.012579,-0.044434,0.006263,-0.00877,0.047893,0.113805,0.040909,0.07278,0.070933,0.058924,0.054763,0.038581,-0.005285,0.068294,-0.183835,0.042097,-0.000164,0.163565,0.1058,0.063463,0.068793,0.148645,0.129918,0.135769,0.003588,0.049313,0.114654,0.114749,0.032951,0.023827,0.053107,0.028933,0.090108,0.083283,0.067845,0.011881,0.005477,0.071119,0.081072,0.048622,0.027508,0.032565,0.020804,0.009735,0.119886,0.061863,0.050259,0.052991,0.080146,0.098586,-0.014029,0.03687,-0.121203,-0.228532,-0.115994,-0.194007,-0.085356,0.009593,-0.018542,-0.0787,0.015153,-0.031977,-0.047417,-0.09729,0.053162,-0.03967,-0.00576,-0.020823,0.082721,0.006859,-0.127454,-0.172307,-0.129592,-0.201923,-0.122613,-0.121008,0.134338,0.177996,-0.13254,0.116795,-0.140778,-0.133383,0.168773,0.04017,0.04609,0.032894,0.031697,-0.139974,0.142402,-0.152632,0.141197,0.059746,0.18485,-0.131685,-0.123266,0.118014,0.185882,-0.132888,-0.19724,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.110907,-0.05601,-0.024576,-0.188695,-0.073313,-0.083525,-0.066501,0.256324,-0.157661,0.015346,-0.117761,-0.137013,-0.227872,-0.060984,-0.136126,0.057601,-0.008456,0.021285,-0.000607,-0.129306,-0.140858,0.104393,0.0788,-0.095754,-0.036558,-0.011905,0.120763,-0.078444,-0.106093,0.014539,0.0937,-0.009074,0.014756,0.085674,-0.052658,-0.124024,-0.130489,-0.07865,-0.094109,-0.090051,-0.0553,-0.01326,0.007856,-0.066548,0.077678,0.057883,0.160387,0.008989,0.062065,0.058598,0.04141,0.008358,0.022766,0.033603,-0.001454,-0.062168,0.04225,0.057245,-0.059397,0.044067,0.097294,0.088505,-0.014106,-0.043537,-0.104933,0.065396,0.079463,0.078328,-0.156178,-0.008483,0.081931,-0.019074,-0.027927,-0.103273,-0.072382,-0.048262,0.051889,0.199287,0.18689,-0.092421,0.101429,0.095186,-0.102424,0.081254,0.181687,0.198357,0.162166,0.087329,0.103066,0.070357,0.063078,-0.110071,-0.107833,-0.118309,-0.104541,0.126669,-0.100214,-0.091715,-0.102378,0.109846,0.070891,-0.101946,-0.154446,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0.053878,0.113453,0.065888,0.024329,-0.008531,-0.064128,-0.022775,0.013749,0.159483,0.098105,0.021186,0.099686,0.003951,0.121296,0.086054,0.15238,0.092825,0.076098,0.020975,0.081478,0.064821,0.056794,0.077919,-0.038165,0.010591,0.011574,0.031217,0.074626,0.042146,0.093864,0.048795,0.011538,0.029812,-0.030688,0.037183,0.001587,0.033939,0.087335,0.078238,0.008209,0.047804,0.044371,0.124174,0.114989,0.110786,0.004966,-0.083355,0.114537,-0.116591,-0.090235,-0.09874,-0.108177,-0.119743,0.047427,-0.035499,0.001181,-0.128416,-0.142695,-0.042949,-0.04654,-0.118143,-0.024918,-0.090666,-0.085523,0.038996,-0.132151,-0.104569,-0.074268,-0.016182,-0.050011,-0.086683,-0.110203,0.030955,0.155088,0.164379,0.238837,0.216425,-0.016936,-0.008698,-0.050818,-0.009389,0.025394,-0.056885,-0.029771,-0.060014,-0.060786,0.021542,-0.01693,0.448003,-0.089332,-0.086911,-0.068395,0.02204,-0.056172,0.002994,0.352664,0.063775,0.067485,-0.029948,-0.018659,-0.011725,-0.044189,-0.145933,1,1,0,0,0,0,0,0,0,0,0,0,0,0
