0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100
0.456954,0.526585,0.523719,0.430929,0.198042,0.364052,0.369375,0.521289,0.308593,0.27429,0.058971,0.186267,0.146197,0.300285,0.187049,0.589817,0.639557,0.644721,0.612248,0.277644,0.480791,0.481442,0.649004,0.407764,0.370264,0.089294,0.263017,0.208846,0.423289,0.266721,0.409895,0.431157,0.38634,0.429046,0.236074,0.3816,0.355132,0.417226,0.313464,0.274594,0.082166,0.229383,0.183231,0.335498,0.222131,0.691263,0.685181,0.689117,0.731419,0.535956,0.636858,0.596096,0.68057,0.56139,0.536196,0.232921,0.535763,0.471809,0.643151,0.501922,0.402373,0.494336,0.525328,0.447252,0.162784,0.368519,0.304792,0.478824,0.278569,0.253228,0.059971,0.240023,0.112567,0.293087,0.159854,0.528025,0.596402,0.645047,0.613133,0.24365,0.490644,0.398737,0.610663,0.376544,0.346291,0.093147,0.339533,0.16829,0.412726,0.237967,0.38257,0.377598,0.360254,0.427541,0.212324,0.379988,0.317827,0.364039,0.304619,0.265569,0.089347,0.289667,0.155844,0.333934,0.205443,0.640718,0.638838,0.643175,0.70796,0.429652,0.618622,0.539578,0.623966,0.530855,0.488493,0.22383,0.545955,0.349246,0.585947,0.417721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.489285,0.4784,0.46206,0.345393,0.241573,0.37194,0.312916,0.468199,0.359723,0.337403,0.077664,0.244834,0.201952,0.293309,0.234144,0.584376,0.581365,0.608249,0.451223,0.299879,0.471917,0.387656,0.598868,0.43034,0.41592,0.100051,0.310417,0.254449,0.367127,0.290403,0.417248,0.372597,0.319876,0.350311,0.321786,0.386853,0.29057,0.371516,0.367606,0.343129,0.137615,0.32852,0.286337,0.349651,0.310117,0.691963,0.674952,0.631978,0.650657,0.659061,0.670397,0.538982,0.673841,0.652113,0.64514,0.437297,0.70469,0.64736,0.666617,0.636543,0.454208,0.489959,0.53143,0.43535,0.189841,0.405827,0.299691,0.525494,0.320004,0.300288,0.067992,0.283187,0.135356,0.321063,0.188224,0.517932,0.55432,0.612005,0.528491,0.218297,0.483421,0.36349,0.600768,0.365062,0.346671,0.080203,0.324608,0.155741,0.377885,0.216252,0.399235,0.350543,0.336099,0.390806,0.273386,0.388882,0.289675,0.355112,0.344425,0.313384,0.11955,0.351951,0.214649,0.364837,0.262559,0.65519,0.600583,0.58707,0.673338,0.576692,0.637799,0.518803,0.590491,0.59154,0.579483,0.322685,0.665159,0.497268,0.643679,0.541869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.462324,0.337035,0.281601,0.280885,0.316884,0.36456,0.243141,0.321738,0.399689,0.403617,0.139521,0.360529,0.304407,0.312357,0.312764,0.572396,0.450277,0.369808,0.381144,0.375497,0.455083,0.321853,0.43563,0.481963,0.482332,0.167148,0.425849,0.354473,0.388034,0.370272,0.330818,0.231451,0.190353,0.223272,0.353796,0.304612,0.186926,0.231125,0.340459,0.348254,0.253998,0.373286,0.357349,0.305831,0.350453,0.656963,0.502893,0.437696,0.503035,0.63398,0.590325,0.421001,0.536054,0.630633,0.652152,0.676137,0.667272,0.663656,0.585816,0.623144,0.462557,0.390293,0.38644,0.369348,0.249572,0.390274,0.258877,0.416433,0.342829,0.352099,0.104707,0.357576,0.199273,0.349427,0.243683,0.54605,0.474951,0.461001,0.474338,0.28625,0.470766,0.325738,0.493184,0.400677,0.406106,0.124573,0.406929,0.224824,0.413825,0.277754,0.341516,0.244194,0.227135,0.269487,0.318685,0.30457,0.205964,0.258572,0.316584,0.323294,0.188013,0.366847,0.278192,0.334727,0.307325,0.625408,0.489109,0.463051,0.532731,0.602733,0.576414,0.415063,0.502482,0.554622,0.595882,0.544858,0.643232,0.583625,0.620708,0.582716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.463691,0.337802,0.281788,0.282558,0.317912,0.366309,0.244036,0.322718,0.400459,0.404495,0.139526,0.36128,0.304949,0.313773,0.313626,0.573622,0.449505,0.368598,0.384351,0.376436,0.458887,0.323001,0.436794,0.482723,0.48326,0.167296,0.426178,0.352818,0.390728,0.370226,0.33319,0.232833,0.191064,0.225538,0.353295,0.307402,0.188293,0.232763,0.341027,0.349035,0.252681,0.372782,0.356459,0.307255,0.349962,0.655706,0.492919,0.433854,0.502893,0.629605,0.595904,0.421276,0.530921,0.63003,0.649691,0.664848,0.665203,0.657734,0.58893,0.625666,0.46192,0.389884,0.386071,0.36887,0.249794,0.3896,0.258465,0.415777,0.342784,0.352066,0.104952,0.357783,0.199607,0.349097,0.243918,0.546279,0.473633,0.4603,0.474419,0.286734,0.471732,0.3254,0.494188,0.401273,0.406084,0.124904,0.407405,0.22546,0.41459,0.277681,0.343734,0.245988,0.228385,0.271444,0.320086,0.306758,0.206991,0.259969,0.318266,0.325341,0.188739,0.368462,0.28001,0.336563,0.309116,0.625165,0.493105,0.463084,0.531581,0.611473,0.586637,0.412632,0.507737,0.558991,0.60172,0.556782,0.646142,0.606729,0.621061,0.591792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.396768,0.546432,0.489453,0.505179,0.163634,0.349579,0.422625,0.484882,0.274451,0.228456,0.046235,0.147762,0.11023,0.301696,0.153635,0.45978,0.621802,0.567001,0.589206,0.186093,0.394779,0.493579,0.537609,0.31192,0.271344,0.055501,0.169167,0.126309,0.349469,0.174247,0.388367,0.462159,0.392965,0.489482,0.196538,0.37129,0.401753,0.420894,0.292987,0.242243,0.058954,0.177951,0.137875,0.331929,0.183535,0.682906,0.709013,0.594419,0.734184,0.419303,0.581753,0.611374,0.615537,0.542594,0.486239,0.157504,0.418175,0.352421,0.567005,0.404096,0.395436,0.543801,0.532643,0.56266,0.150097,0.402903,0.380432,0.45869,0.284453,0.238293,0.052424,0.22221,0.097285,0.316199,0.145923,0.461679,0.606486,0.602365,0.643181,0.177125,0.457582,0.439053,0.516459,0.32757,0.287114,0.065235,0.26297,0.115782,0.367922,0.172368,0.387594,0.432723,0.394825,0.49895,0.189478,0.405055,0.369442,0.373525,0.311608,0.255526,0.07177,0.266396,0.12709,0.343425,0.182047,0.637634,0.668715,0.614881,0.72296,0.396518,0.594528,0.558957,0.563542,0.538578,0.47475,0.163636,0.529091,0.281042,0.580422,0.37491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427308,0.446784,0.471285,0.364896,0.20122,0.336926,0.328704,0.473511,0.30247,0.287028,0.067152,0.203032,0.163952,0.271129,0.191537,0.562039,0.571089,0.587784,0.499969,0.270531,0.449578,0.436537,0.611848,0.388577,0.391284,0.112508,0.298399,0.233365,0.365023,0.255775,0.338941,0.308016,0.273536,0.32595,0.30084,0.329268,0.273451,0.314845,0.310291,0.300234,0.17888,0.30672,0.282248,0.318511,0.293672,0.667119,0.642529,0.620196,0.70434,0.653619,0.645872,0.604766,0.668073,0.612166,0.624072,0.569266,0.683589,0.658218,0.666893,0.638492,0.3869,0.43434,0.468068,0.433073,0.166894,0.368728,0.30544,0.463979,0.269388,0.2635,0.0635,0.244455,0.12199,0.290017,0.165744,0.485863,0.537165,0.571911,0.575575,0.212324,0.481188,0.402848,0.558862,0.33238,0.330556,0.087175,0.308457,0.157596,0.372793,0.210184,0.336032,0.287194,0.27376,0.342648,0.27233,0.334145,0.269449,0.292089,0.299606,0.28521,0.1415,0.322105,0.227762,0.327619,0.262534,0.618551,0.572139,0.546051,0.672964,0.594684,0.611308,0.539516,0.550938,0.570141,0.555136,0.384901,0.629692,0.520668,0.623061,0.554662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.469349,0.346778,0.301216,0.26093,0.312489,0.339628,0.231686,0.310833,0.401122,0.398886,0.145716,0.361821,0.303464,0.299088,0.311861,0.54496,0.411685,0.366199,0.302888,0.364384,0.392942,0.270052,0.37551,0.459305,0.45769,0.173107,0.421482,0.353179,0.345585,0.363533,0.355049,0.249087,0.205914,0.228239,0.37479,0.309129,0.191558,0.239838,0.365611,0.368637,0.239721,0.403805,0.37623,0.317429,0.371354,0.698667,0.589294,0.599222,0.59287,0.655581,0.594484,0.475691,0.614367,0.639298,0.639221,0.549463,0.693995,0.645732,0.630751,0.63218,0.480664,0.399667,0.38209,0.353161,0.26525,0.371121,0.246146,0.391173,0.359976,0.361496,0.119819,0.374874,0.213042,0.354751,0.262779,0.551425,0.473787,0.45027,0.410079,0.313951,0.426018,0.287258,0.465475,0.415086,0.422388,0.148161,0.43676,0.255715,0.410137,0.312368,0.375208,0.257814,0.234504,0.279764,0.337046,0.315659,0.213956,0.260516,0.346469,0.344036,0.182257,0.400317,0.287411,0.356471,0.324696,0.650306,0.526953,0.505527,0.59193,0.589972,0.577466,0.445459,0.515218,0.580411,0.576515,0.382305,0.651126,0.517801,0.613458,0.563129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.392465,0.510156,0.478617,0.482213,0.174113,0.363935,0.408159,0.503008,0.275286,0.227114,0.044143,0.154197,0.118136,0.302763,0.160168,0.526053,0.604197,0.570156,0.615918,0.249993,0.489072,0.492719,0.603617,0.368932,0.32367,0.068761,0.229673,0.181451,0.409726,0.233275,0.361585,0.404963,0.349209,0.449401,0.217245,0.378808,0.371622,0.395951,0.289536,0.235747,0.06372,0.195327,0.156431,0.336669,0.201258,0.64246,0.674562,0.621726,0.736747,0.504615,0.634831,0.607467,0.644057,0.535093,0.492235,0.233814,0.524541,0.44731,0.630748,0.468292,0.33724,0.485104,0.510824,0.479801,0.127479,0.361784,0.341603,0.455091,0.238497,0.197434,0.041307,0.189456,0.08297,0.267181,0.122854,0.458227,0.588413,0.619935,0.639345,0.179534,0.486203,0.433474,0.583972,0.319234,0.285665,0.061343,0.272062,0.121511,0.369381,0.17428,0.329873,0.358522,0.338467,0.413505,0.178225,0.360144,0.326288,0.332793,0.272682,0.221179,0.070217,0.241257,0.125911,0.299975,0.171192,0.590592,0.607207,0.574058,0.694336,0.420891,0.603524,0.556271,0.564246,0.508607,0.459863,0.243282,0.52029,0.365763,0.569234,0.41254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.466795,0.558616,0.532877,0.442441,0.196135,0.360539,0.382573,0.516636,0.318892,0.280133,0.059217,0.184148,0.143274,0.302908,0.187247,0.55992,0.648992,0.626715,0.542829,0.240984,0.425279,0.45135,0.611958,0.384745,0.343843,0.075975,0.234772,0.185627,0.365986,0.229669,0.429583,0.466792,0.401458,0.462099,0.244551,0.388362,0.373048,0.435652,0.337563,0.288489,0.085554,0.226453,0.186119,0.34876,0.23293,0.69492,0.716505,0.640752,0.712159,0.600851,0.607256,0.591173,0.652938,0.626275,0.620196,0.391957,0.600964,0.547197,0.651736,0.580617,0.39553,0.544476,0.55593,0.496074,0.143857,0.368277,0.341594,0.477113,0.27698,0.243844,0.052619,0.217335,0.095008,0.289587,0.141383,0.459181,0.619467,0.622132,0.576227,0.16783,0.41909,0.390875,0.546369,0.3207,0.287485,0.062228,0.254714,0.114436,0.333413,0.165188,0.381477,0.424301,0.394002,0.465641,0.198644,0.379531,0.344867,0.367948,0.309386,0.26127,0.081262,0.270835,0.139426,0.332549,0.191943,0.632279,0.664466,0.617522,0.710343,0.481101,0.597218,0.552437,0.584636,0.553143,0.5304,0.276563,0.56019,0.395578,0.59558,0.458724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.411237,0.533295,0.545498,0.449232,0.178785,0.354563,0.386977,0.545481,0.285672,0.241537,0.046012,0.158665,0.124213,0.28992,0.165402,0.541858,0.646808,0.669933,0.604378,0.25346,0.480366,0.486287,0.678632,0.384135,0.331698,0.070092,0.229696,0.17829,0.41103,0.23743,0.399012,0.457767,0.41247,0.457582,0.216654,0.386607,0.379303,0.453665,0.306443,0.255377,0.062171,0.196018,0.15595,0.332848,0.201096,0.661673,0.699795,0.66631,0.712334,0.459402,0.639016,0.597261,0.692931,0.528843,0.502648,0.16593,0.449049,0.363306,0.608969,0.43858,0.365047,0.490409,0.552742,0.462761,0.138948,0.367255,0.317631,0.517086,0.25217,0.222959,0.046124,0.205677,0.093265,0.271464,0.136214,0.471766,0.582754,0.637421,0.595661,0.186918,0.473158,0.401148,0.623652,0.333572,0.292787,0.065749,0.276089,0.125633,0.362562,0.184314,0.375284,0.418699,0.417261,0.462793,0.185111,0.400145,0.337354,0.414174,0.292485,0.246418,0.068049,0.258597,0.128185,0.323324,0.17925,0.603673,0.647158,0.645112,0.69764,0.401599,0.622255,0.557599,0.658609,0.511209,0.45596,0.173036,0.507409,0.292279,0.567904,0.382446,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
