0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13
-0.016316,-0.014181,0.014657,0.016328,0.017669,0.013082,0.049876,0.009024,0.001718,-0.009487,-0.032304,-0.08979,-0.064888,-0.117046,-0.037859,-0.147777,-0.015856,-0.05004,0.047555,-0.090529,0.017131,-0.040301,-0.035908,-0.005966,-0.09306,-0.033534,0.037469,0.004629,0.021182,0.058478,0.112124,0.020665,0.044599,-0.050285,-0.067596,0.047506,-0.016251,-0.05399,-0.05698,0.184161,0.171278,-0.063436,-0.048393,-0.009364,-0.212137,0.160484,-0.084724,0.005885,-0.129627,-0.076906,0.017839,-0.004772,-0.016088,-0.086689,0.086451,0.043595,-0.074956,0.005116,-0.053689,0.155892,0.110259,0.12283,0.173828,0.010011,0.127814,0.116751,0.115214,0.062288,-0.16839,-0.12604,-0.18795,-0.206968,0.020279,-0.010036,-0.042835,0.11855,0.166929,0.118586,0.067593,-0.121813,-0.136121,0.053033,0.149334,0.099577,0.137162,0.117424,0.166887,0.030736,0.041523,-0.048347,-0.047788,-0.092065,-0.124598,-0.09959,-0.125601,0.163773,-0.126231,-0.128671,0.119116,0.176307,0.118509,0.189499,-0.179587,0,0,0,0,1,1,0,0,0,0,0,1,1,0
-0.011858,-0.061636,0.054392,0.021137,0.089374,0.101825,-0.044525,0.22233,0.015575,-0.053591,0.008859,0.244721,-0.099625,-0.019112,0.090234,0.202635,0.040064,0.09559,0.170196,-0.057035,0.016229,0.056695,0.044291,-0.139432,-0.072632,-0.111325,-0.11557,-0.221698,-0.042896,-0.132356,-0.148352,-0.098631,-0.014461,0.069131,0.010838,-0.175787,-0.201014,-0.016873,-0.064189,0.148559,-0.305013,0.008835,-0.15501,0.020472,-0.141353,-0.083728,-0.284418,0.118055,0.112069,0.137376,0.098575,0.106653,0.094011,0.003915,0.088345,-0.078315,0.059667,0.135742,-0.021467,0.005305,0.00184,-0.05874,-0.040525,0.034125,0.000202,-0.110622,0.047559,0.011386,0.029297,-0.145037,-0.112128,-0.027229,-0.042747,0.109892,-0.064474,-0.053787,-0.113682,0.130953,0.116326,0.038755,-0.032457,-0.008342,-0.0373,-0.061815,0.072916,-0.016726,-0.025164,-0.040342,0.018114,-0.012224,-0.051139,-0.031909,-0.014087,-0.017531,-0.03293,-0.030487,0.009813,-0.002603,0.049288,-0.046913,-0.000844,0.004983,0.115765,0,0,0,0,0,0,1,1,0,0,0,1,1,0
-0.02744,-0.022333,-0.016367,-0.108531,-0.005302,-0.080512,0.057557,0.063641,0.085024,0.080223,0.070575,0.005958,0.080886,-0.015743,0.056643,-0.044779,0.086144,0.131552,-0.063165,-0.110127,-0.0931,-0.058309,-0.009581,-0.0449,-0.115674,-0.037217,-0.072467,-0.091155,-0.087883,-0.017096,-0.013896,-0.055981,0.033304,0.077179,0.077143,-0.002544,-0.097966,0.002802,0.083326,-0.046815,-0.009538,-0.060178,0.020416,-0.074253,0.079386,0.104447,0.164577,-0.058315,0.037769,0.087901,0.182326,0.172882,0.115023,-0.045851,0.203407,0.047299,-0.060225,0.020911,-0.050847,-0.117304,-0.083955,0.060265,-0.195395,-0.139158,0.041885,0.167223,-0.074271,0.011006,-0.128408,-0.077335,-0.061579,-0.225138,-0.067339,-0.051501,-0.03712,0.101612,0.15026,-0.032655,-0.004282,-0.052151,0.194502,0.091232,0.025314,-0.104056,-0.073953,0.298017,-0.074836,-0.078883,0.221289,-0.100344,-0.097327,0.148975,0.277711,-0.081449,-0.076496,-0.035281,-0.035872,-0.038776,-0.047589,-0.084893,-0.046596,0.095573,-0.109812,0,0,0,0,0,1,1,0,0,1,1,1,1,0
0.088948,0.028346,0.246782,0.032367,0.299241,0.156047,0.182216,-0.014479,0.083393,0.048954,0.194001,-0.003988,0.00898,-0.046809,0.171417,-0.001842,0.121107,-0.057741,0.050636,-0.141079,-0.113581,-0.003548,-0.129554,-0.208976,-0.163198,-0.217407,-0.148396,-0.136772,-0.067865,0.026955,-0.083458,-0.203441,-0.022626,-0.064701,0.063365,0.069683,0.055988,0.026384,-0.030885,-0.206294,-0.088994,-0.026844,-0.012537,-0.108909,0.077311,0.032993,0.087539,-0.165071,-0.06297,-0.039962,-0.101873,-0.130609,-0.086577,0.046112,-0.133848,-0.018455,0.087939,0.050951,-0.140957,0.053131,0.070652,0.058878,0.007824,-0.112116,-0.089338,0.076188,0.000476,-0.014816,0.123253,0.173751,-0.022741,-0.061632,0.115129,0.05839,-0.08551,0.008064,0.098606,0.204249,0.140777,0.002939,-0.01626,-0.030907,-0.013901,-0.044489,1.1e-05,0.002402,-0.008207,-0.026528,-0.017917,-0.035336,-0.026064,-0.010917,-0.018915,-0.003585,-0.010984,-0.01413,-0.013932,0.015646,0.002129,-0.031976,-0.012784,0.025583,0.118991,0,0,0,0,1,1,1,1,0,0,0,1,1,0
-0.000409,0.029932,0.042264,0.079657,0.028079,0.234323,0.15754,0.170961,0.007034,-0.039753,-0.136891,-0.034185,0.016766,-0.024271,0.055321,0.001063,0.159928,0.185557,0.008218,-0.140178,-0.102289,-0.07789,-0.020844,-0.025057,-0.169188,-0.091698,-0.112178,-0.085389,-0.016391,-0.102982,-0.146411,-0.119463,-0.016123,-0.094315,-0.008282,-0.034681,0.047082,-0.056281,-0.185984,-0.196401,0.066747,0.03198,-0.199126,-0.136248,-0.021446,-0.021378,-0.000245,-0.283622,-0.02872,0.008985,0.115238,0.162788,0.10786,-0.072231,0.090097,0.020223,0.197429,0.125083,-0.059744,-0.034415,0.058771,-0.054571,-0.048585,0.136387,-0.1393,0.049847,-0.104579,-0.212022,0.085381,0.086375,0.065339,0.018407,-0.229556,-0.12212,0.021593,0.134378,0.037157,0.050107,0.022607,-0.029832,-0.049545,-0.047713,0.003699,0.170002,0.010093,-0.019397,-0.041919,-0.011756,-0.053789,-0.037605,-0.068003,0.03349,-0.032775,0.053381,-0.047981,-0.044709,-0.044299,-0.048618,0.108108,0.014971,-0.029898,-0.016946,0.088397,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.005373,0.035759,0.149303,-0.051119,0.05257,-0.107088,0.00225,-0.088514,-0.043904,-0.066454,-0.021609,-0.058023,-0.139681,-0.025508,-0.0308,-0.008333,0.03788,0.147631,0.142248,-0.068085,-0.031101,-0.015652,-0.0353,-0.118559,-0.012705,-0.030032,0.12188,0.083198,-0.077992,0.214104,0.172917,0.0118,0.069642,0.053545,0.055274,-0.088207,-0.065058,-0.140994,-0.039312,0.013114,-0.131652,0.489927,-0.105748,0.059164,-0.083943,-0.208407,-0.122124,-0.064076,-0.117328,-0.105817,-0.090411,-0.103805,-0.101613,-0.091904,0.028979,0.009987,-0.05299,0.026132,0.091849,0.079066,0.063303,0.163451,0.083643,0.001729,-0.134535,-0.045039,0.092328,0.020547,0.117577,-0.08776,0.02657,-0.040346,-0.032469,0.031878,0.215969,-0.111646,0.010752,0.148275,0.0627,-0.046934,-0.067258,0.022521,0.009525,-0.098745,-0.018454,-0.020007,0.015124,0.019863,-0.051791,0.05691,0.103831,0.193643,-0.0622,0.030743,-0.065497,-0.029951,-0.065406,-0.054034,0.015834,0.000655,-0.072649,-0.03182,0.094701,0,0,0,0,1,1,1,1,0,0,0,0,0,0
0.044911,0.039988,-0.074806,-0.144088,-0.037947,-0.154146,0.025294,-0.192836,0.127683,0.030165,0.07877,0.11777,0.223461,0.011083,0.013115,0.006393,0.013448,0.102057,-0.104391,-0.034921,-0.06866,0.004534,0.138318,-0.004459,-0.074783,0.050563,-0.032468,-0.002149,-0.102525,-0.201659,-0.125648,-0.070228,0.10694,0.149464,0.199048,0.303532,0.218992,0.093419,0.121832,-0.06373,-0.195476,0.038779,0.09348,-0.158913,-0.081,-0.038815,0.039843,-0.138198,0.025431,-0.009047,0.092119,0.004964,0.053999,0.062549,0.129694,0.057174,0.164126,0.063317,0.030501,-0.058674,0.035385,-0.002848,0.097273,-0.048392,-0.112189,-0.039404,-0.131339,-0.144506,0.072224,0.100094,-0.055639,-0.122307,0.057069,-0.043579,-0.133942,-0.277303,-0.114475,-0.112972,-0.162954,0.006958,-0.01504,-0.032162,-0.019454,-0.050166,0.010068,0.007121,-2.5e-05,-0.02769,-0.017542,-0.032012,-0.032517,-0.011355,-0.029937,0.005956,-0.013665,-0.001513,-0.014784,-0.016268,-0.005024,-0.029556,0.00509,0.030983,0.120478,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.159712,0.053247,0.082959,0.089169,0.132008,-0.046773,0.119666,0.120287,0.094975,0.093078,0.052251,0.099644,0.113292,0.047959,0.049822,0.035304,-0.00043,0.03328,0.031702,0.000613,-0.053328,0.096125,0.007515,-0.009651,-0.062322,-0.070021,-0.035756,0.091809,-0.006004,0.081422,0.053987,-0.046954,0.133221,0.098215,0.04255,0.026855,0.063403,0.020626,0.10608,-0.034134,-0.037598,0.068733,0.028573,0.16239,0.05642,0.002419,-0.000882,-0.173627,0.037278,0.044248,-0.174758,-0.276771,-0.207088,-0.014792,-0.132045,0.015889,-0.137022,-0.109856,-0.039736,-0.033312,-0.058144,-0.146063,-0.024428,-0.104156,0.030647,-0.031004,0.03448,-0.019165,0.031026,-0.086672,0.010944,0.02852,0.181505,0.24156,0.183277,0.120445,0.04815,0.014961,-0.073273,-0.11139,-0.116052,-0.146375,0.072659,0.06195,0.098685,0.137185,0.043921,0.159818,0.215724,0.062972,0.053114,-0.144586,-0.117901,-0.150887,-0.116757,0.015714,-0.104242,-0.105924,0.032843,0.094074,-0.131296,0.109884,0.038002,0,0,0,1,1,1,1,0,0,0,0,1,1,0
-0.044539,-0.136128,-0.007978,-0.171644,-0.008204,-0.08077,0.014727,-0.121794,-0.036458,-0.122699,-0.039894,-0.09707,-0.107413,-0.047599,-0.013985,-0.126962,-0.053401,0.206866,0.000851,-0.139602,-0.183243,-0.055464,-0.017558,-0.006976,-0.097649,0.035754,0.041736,0.059615,-0.03113,0.040931,0.045016,-0.02017,-0.07614,-0.065433,-0.030328,0.081547,0.077205,0.040382,0.026419,-0.028782,0.040002,0.101707,0.037348,-0.125622,0.070295,0.025668,0.046569,-0.119459,0.183078,0.05237,0.205712,0.208537,0.161769,-0.09345,-0.083624,-0.210294,0.26333,0.265584,0.077433,0.035724,0.004682,0.067081,-0.07471,-0.166142,0.147081,0.084026,0.039166,-0.011483,-0.183195,-0.173442,-0.078239,-0.102347,-0.070532,-0.03726,-0.240735,-0.137608,-0.125635,-0.146103,-0.014016,0.006296,-0.026713,-0.024797,0.062373,-0.074584,-0.016463,-0.014118,-0.025166,-0.049156,-0.033649,-0.048177,-0.02205,0.003029,-0.038613,-0.003543,-0.033727,-0.032404,0.040345,-0.002694,-0.005919,-0.032913,0.005155,0.01294,0.142823,0,0,0,0,1,1,1,1,0,0,0,0,0,0
-0.045622,0.010097,0.100952,0.009164,0.090485,-0.006395,-0.074707,0.218483,0.072831,-0.190853,0.083933,-0.200638,-0.172214,0.01819,-0.008867,0.044732,-0.179069,-0.177056,0.082554,-0.153354,0.058652,-0.080606,-0.00164,-0.008267,0.060173,-0.021229,-0.045555,-0.175019,-0.192962,-0.321097,-0.183874,-0.128779,0.04011,-0.000156,0.089399,-0.119086,-0.077156,-0.075195,-0.072971,-0.142588,-0.023229,-0.020515,0.020589,-0.032676,0.011358,-0.021539,0.145264,0.117835,0.10218,0.183701,0.144788,0.052425,0.051274,-0.072299,0.084163,-0.186027,0.105881,0.226318,-0.03694,0.081348,-0.010378,-0.016809,-0.140002,0.017922,-0.030903,0.008668,0.000763,-0.04397,-0.109991,0.124534,0.006144,-0.099087,0.039312,0.053594,-0.077694,-0.146017,-0.112045,0.201557,0.004484,0.070457,-0.042698,-0.056184,-0.018016,-0.063258,-0.026842,1e-06,0.021983,-0.045946,-0.0237,-0.009006,-0.005259,0.007979,-0.045171,0.024746,-0.041057,-0.008056,-0.01544,-0.04239,0.010922,-0.009123,0.021742,0.012825,0.12405,0,0,0,0,0,0,1,1,0,0,0,0,0,0
